gare_id,canonical_name,direction,in_anchors,status,toll_roads,toll_m,origin_used,maps_link
2,ABBEVILLE EST,entry,True,FAIL_BLOCK,A 16,21788.6,"50.105799,1.828902 (name)","https://www.google.com/maps/dir/50.105799,1.828902/50.102849,1.873087"
2,ABBEVILLE EST,exit,True,FAIL_BLOCK,A 16,18460.7,"50.105799,1.828902 (name)","https://www.google.com/maps/dir/50.102849,1.873087/50.105799,1.828902"
3,ABBEVILLE NORD,entry,True,FAIL_BLOCK,A 16,7947.1,"50.105799,1.828902 (name)","https://www.google.com/maps/dir/50.105799,1.828902/50.140078,1.808197"
3,ABBEVILLE NORD,exit,True,FAIL_BLOCK,A 16; E 402,15208.8,"50.105799,1.828902 (name)","https://www.google.com/maps/dir/50.140078,1.808197/50.105799,1.828902"
4,Ablis,entry,True,FAIL_BLOCK,A 10; E 05; E 50; A 11; E 50,12370.2,"48.535098,1.849400 (name)","https://www.google.com/maps/dir/48.535098,1.849400/48.526544,1.834914"
4,Ablis,exit,True,FAIL_BLOCK,A 11; E 50,19699.1,"48.535098,1.849400 (name)","https://www.google.com/maps/dir/48.526544,1.834914/48.535098,1.849400"
5,ABLIS,entry,True,FAIL_BLOCK,A 10; E 05; E 50; A 11; E 50,12370.2,"48.535098,1.849400 (name)","https://www.google.com/maps/dir/48.535098,1.849400/48.526544,1.834914"
5,ABLIS,exit,True,FAIL_BLOCK,A 11; E 50,19699.1,"48.535098,1.849400 (name)","https://www.google.com/maps/dir/48.526544,1.834914/48.535098,1.849400"
6,Agde Pézenas,entry,True,FAIL_BLOCK,A 75; E 11; A 9; E 15; E 80,30242.8,"43.456901,3.418941 (name)","https://www.google.com/maps/dir/43.456901,3.418941/43.376617,3.414270"
6,Agde Pézenas,exit,True,FAIL_BLOCK,A 9; E 15; E 80; D 600,26095.1,"43.456901,3.418941 (name)","https://www.google.com/maps/dir/43.376617,3.414270/43.456901,3.418941"
7,Agen,exit,True,FAIL_BLOCK,A 62; E 72,25903.8,"44.202304,0.631041 (name)","https://www.google.com/maps/dir/44.162390,0.602683/44.202304,0.631041"
8,Agen Ouest,entry,True,FAIL_BLOCK,A 62; E 72,31256.2,"44.202304,0.631041 (name)","https://www.google.com/maps/dir/44.202304,0.631041/44.186283,0.540807"
8,Agen Ouest,exit,True,FAIL_BLOCK,A 62; E 72,25868.1,"44.202304,0.631041 (name)","https://www.google.com/maps/dir/44.186283,0.540807/44.202304,0.631041"
11,Aiguillon,entry,True,FAIL_BLOCK,A 62; E 72,26172.8,"44.297400,0.364287 (name)","https://www.google.com/maps/dir/44.297400,0.364287/44.281689,0.268855"
11,Aiguillon,exit,True,FAIL_BLOCK,A 62; E 72,22113.7,"44.297400,0.364287 (name)","https://www.google.com/maps/dir/44.281689,0.268855/44.297400,0.364287"
14,AIRE-SUR-LA-LYS,entry,True,FAIL_BLOCK,A 26; E 15,8613.9,"50.643784,2.403358 (name)","https://www.google.com/maps/dir/50.643784,2.403358/50.671247,2.250779"
14,AIRE-SUR-LA-LYS,exit,True,FAIL_BLOCK,A 26; E 15,22539.8,"50.643784,2.403358 (name)","https://www.google.com/maps/dir/50.671247,2.250779/50.643784,2.403358"
15,AITON,exit,True,FAIL_BLOCK,A 43; E 70; A 430,11979.6,"45.566974,6.254741 (name)","https://www.google.com/maps/dir/45.557904,6.242413/45.566974,6.254741"
22,Alençon,exit,False,FAIL_BLOCK,A 28; E 402; A 88,30190.1,"48.429633,0.092012 (name)","https://www.google.com/maps/dir/48.397807,0.104804/48.429633,0.092012"
23,Alençon nord,entry,True,FAIL_BLOCK,A 28; E 402,18115.0,"48.429633,0.092012 (name)","https://www.google.com/maps/dir/48.429633,0.092012/48.451606,0.132470"
23,Alençon nord,exit,True,FAIL_BLOCK,A 28; E 402; A 88,22483.9,"48.429633,0.092012 (name)","https://www.google.com/maps/dir/48.451606,0.132470/48.429633,0.092012"
24,ALENCON NORD,entry,True,FAIL_BLOCK,A 28; E 402,18115.0,"48.429633,0.092012 (name)","https://www.google.com/maps/dir/48.429633,0.092012/48.451606,0.132470"
24,ALENCON NORD,exit,True,FAIL_BLOCK,A 28; E 402; A 88,22483.9,"48.429633,0.092012 (name)","https://www.google.com/maps/dir/48.451606,0.132470/48.429633,0.092012"
25,Alençon sud,exit,True,FAIL_BLOCK,A 28; E 402; A 88,29218.3,"48.429633,0.092012 (name)","https://www.google.com/maps/dir/48.396606,0.111489/48.429633,0.092012"
26,ALENCON SUD,exit,True,FAIL_BLOCK,A 28; E 402; A 88,29218.3,"48.429633,0.092012 (name)","https://www.google.com/maps/dir/48.396606,0.111489/48.429633,0.092012"
28,Allainville,entry,True,FAIL_BLOCK,A 10; E 05; E 50; A 10; E 05,16654.7,"48.465354,1.897490 (name)","https://www.google.com/maps/dir/48.465354,1.897490/48.455294,1.911760"
28,Allainville,exit,True,FAIL_BLOCK,A 10; E 05,46291.5,"48.465354,1.897490 (name)","https://www.google.com/maps/dir/48.455294,1.911760/48.465354,1.897490"
29,ALLONZIER,entry,False,FAIL_BLOCK,A 41; E 712; A 41,6800.5,"45.994007,6.107365 (name)","https://www.google.com/maps/dir/45.994007,6.107365/45.990187,6.127813"
29,ALLONZIER,exit,False,FAIL_BLOCK,A 41; E 21; E 62,19550.1,"45.994007,6.107365 (name)","https://www.google.com/maps/dir/45.990187,6.127813/45.994007,6.107365"
31,Ambérieu,entry,True,FAIL_BLOCK,A 40; E 21; E 62; A 42; E 611,21118.6,"45.958414,5.368862 (name)","https://www.google.com/maps/dir/45.958414,5.368862/45.981506,5.311680"
31,Ambérieu,exit,True,FAIL_BLOCK,A 42; E 611,18483.4,"45.958414,5.368862 (name)","https://www.google.com/maps/dir/45.981506,5.311680/45.958414,5.368862"
32,AMBERIEU EN BUGEY,entry,True,FAIL_BLOCK,A 40; E 21; E 62; A 42; E 611,21118.6,"45.958414,5.368862 (name)","https://www.google.com/maps/dir/45.958414,5.368862/45.981506,5.311680"
32,AMBERIEU EN BUGEY,exit,True,FAIL_BLOCK,A 42; E 611,18483.4,"45.958414,5.368862 (name)","https://www.google.com/maps/dir/45.981506,5.311680/45.958414,5.368862"
35,Amboise/Château-Renault,entry,True,FAIL_BLOCK,A 10; E 05; E 60,30677.8,"47.594670,0.909328 (name)","https://www.google.com/maps/dir/47.594670,0.909328/47.546246,0.986234"
35,Amboise/Château-Renault,exit,True,FAIL_BLOCK,A 10; E 05; E 60,14178.8,"47.594670,0.909328 (name)","https://www.google.com/maps/dir/47.546246,0.986234/47.594670,0.909328"
37,AMIENS NORD,entry,True,FAIL_BLOCK,A 16,18544.8,"49.903041,2.292605 (name)","https://www.google.com/maps/dir/49.903041,2.292605/49.932004,2.245871"
37,AMIENS NORD,exit,True,FAIL_BLOCK,A 16; Avenue François Mitterrand,6075.3,"49.903041,2.292605 (name)","https://www.google.com/maps/dir/49.932004,2.245871/49.903041,2.292605"
38,AMIENS OUEST,entry,True,FAIL_BLOCK,Avenue François Mitterrand,1786.8,"49.903041,2.292605 (name)","https://www.google.com/maps/dir/49.903041,2.292605/49.890680,2.228691"
38,AMIENS OUEST,exit,True,FAIL_BLOCK,A 16,4090.8,"49.903041,2.292605 (name)","https://www.google.com/maps/dir/49.890680,2.228691/49.903041,2.292605"
40,ANCENIS,entry,True,FAIL_BLOCK,A 11,25372.8,"47.385541,-1.197594 (name)","https://www.google.com/maps/dir/47.385541,-1.197594/47.400840,-1.194432"
40,ANCENIS,exit,True,FAIL_BLOCK,A 11; E 60,29301.2,"47.385541,-1.197594 (name)","https://www.google.com/maps/dir/47.400840,-1.194432/47.385541,-1.197594"
41,Andrézieux-Bouthéon nord,entry,False,FAIL_BLOCK,A 72,2509.6,"45.532152,4.280670 (name)","https://www.google.com/maps/dir/45.532152,4.280670/45.547876,4.271073"
42,Andrézieux-Bouthéon sud,entry,False,FAIL_BLOCK,A 72,2509.6,"45.532152,4.280670 (name)","https://www.google.com/maps/dir/45.532152,4.280670/45.547876,4.271073"
46,ANGERS,entry,True,FAIL_BLOCK,A 11; E 60,10498.6,"47.467471,-0.561615 (name)","https://www.google.com/maps/dir/47.467471,-0.561615/47.464765,-0.691621"
46,ANGERS,exit,True,FAIL_BLOCK,A 11; E 60,5920.2,"47.467471,-0.561615 (name)","https://www.google.com/maps/dir/47.464765,-0.691621/47.467471,-0.561615"
48,ANNECY CENTRE,entry,True,FAIL_BLOCK,A 41; E 712,2803.1,"45.901584,6.125296 (name)","https://www.google.com/maps/dir/45.901584,6.125296/45.897950,6.092060"
49,ANNECY NORD,exit,False,FAIL_BLOCK,A 41; E 712; A 410; E 712,6944.9,"45.901584,6.125296 (name)","https://www.google.com/maps/dir/45.938806,6.117104/45.901584,6.125296"
52,ARGENTAN OUEST,entry,False,FAIL_BLOCK,A 88,7779.9,"48.729955,-0.013024 (name)","https://www.google.com/maps/dir/48.729955,-0.013024/48.657152,0.087589"
55,ARLAY,entry,True,FAIL_BLOCK,A 39,44024.5,"46.759650,5.542317 (name)","https://www.google.com/maps/dir/46.759650,5.542317/46.774605,5.518974"
55,ARLAY,exit,True,FAIL_BLOCK,A 39; A 36; E 60,47613.5,"46.759650,5.542317 (name)","https://www.google.com/maps/dir/46.774605,5.518974/46.759650,5.542317"
56,ARRAS EST,entry,True,FAIL_BLOCK,A 1; E 15,19661.6,"50.287896,2.768267 (name)","https://www.google.com/maps/dir/50.287896,2.768267/50.267933,2.867623"
56,ARRAS EST,exit,True,FAIL_BLOCK,A 1; E 15; E 15; A 26; E 17; E 19,55878.5,"50.287896,2.768267 (name)","https://www.google.com/maps/dir/50.267933,2.867623/50.287896,2.768267"
57,ARRAS NORD,entry,True,FAIL_BLOCK,A 1; E 17; E 17; A 26; E 15,11314.2,"50.287896,2.768267 (name)","https://www.google.com/maps/dir/50.287896,2.768267/50.349009,2.788544"
57,ARRAS NORD,exit,True,FAIL_BLOCK,A 26; E 15,12660.2,"50.287896,2.768267 (name)","https://www.google.com/maps/dir/50.349009,2.788544/50.287896,2.768267"
58,Artenay,entry,True,FAIL_BLOCK,A 10; E 05,13705.4,"48.076440,1.876771 (name)","https://www.google.com/maps/dir/48.076440,1.876771/48.084924,1.851642"
58,Artenay,exit,True,FAIL_BLOCK,A 10; E 05,4456.5,"48.076440,1.876771 (name)","https://www.google.com/maps/dir/48.084924,1.851642/48.076440,1.876771"
59,Artix,entry,True,FAIL_BLOCK,E 07; A 64; E 80,13772.6,"43.397719,-0.568770 (name)","https://www.google.com/maps/dir/43.397719,-0.568770/43.397630,-0.549303"
59,Artix,exit,True,FAIL_BLOCK,A 64; E 80; La Pyrénéenne,19100.7,"43.397719,-0.568770 (name)","https://www.google.com/maps/dir/43.397630,-0.549303/43.397719,-0.568770"
61,Aubagne,entry,False,FAIL_BLOCK,A 501,3059.7,"43.301892,5.563888 (name)","https://www.google.com/maps/dir/43.301892,5.563888/43.324107,5.598551"
61,Aubagne,exit,False,FAIL_BLOCK,A 52,15002.4,"43.301892,5.563888 (name)","https://www.google.com/maps/dir/43.324107,5.598551/43.301892,5.563888"
63,Aubignosc,entry,True,FAIL_BLOCK,Échangeur de Sisteron-Centre; A 51; E 712; Échangeur d'Aubignosc,5932.3,"44.126255,5.974309 (name)","https://www.google.com/maps/dir/44.126255,5.974309/44.127974,5.981238"
63,Aubignosc,exit,True,FAIL_BLOCK,Échangeur d'Aubignosc,915.3,"44.126255,5.974309 (name)","https://www.google.com/maps/dir/44.127974,5.981238/44.126255,5.974309"
64,AUMALE,entry,True,FAIL_BLOCK,A 29; E 44,43871.2,"49.771602,1.747712 (name)","https://www.google.com/maps/dir/49.771602,1.747712/49.760394,1.702956"
65,Auriol,entry,False,FAIL_BLOCK,A 52; A 520,6764.3,"43.360892,5.647170 (name)","https://www.google.com/maps/dir/43.360892,5.647170/43.366917,5.643613"
68,Auxerre nord,entry,True,FAIL_BLOCK,A 6; E 15; E 60,12393.9,"47.790189,3.580299 (name)","https://www.google.com/maps/dir/47.790189,3.580299/47.855773,3.546657"
68,Auxerre nord,exit,True,FAIL_BLOCK,A 6; E 15; E 60; E 60; E 511; A 19; E 511,44727.7,"47.790189,3.580299 (name)","https://www.google.com/maps/dir/47.855773,3.546657/47.790189,3.580299"
69,Auxerre sud,entry,True,FAIL_BLOCK,A 6; E 15; E 60,11848.1,"47.790189,3.580299 (name)","https://www.google.com/maps/dir/47.790189,3.580299/47.799291,3.650191"
69,Auxerre sud,exit,True,FAIL_BLOCK,A 6; E 15; E 60,25461.6,"47.790189,3.580299 (name)","https://www.google.com/maps/dir/47.799291,3.650191/47.790189,3.580299"
70,AUXY,exit,True,FAIL_BLOCK,Eco-Autoroute,739.7,"48.103199,2.476734 (name)","https://www.google.com/maps/dir/48.084840,2.468302/48.103199,2.476734"
71,AUXY,entry,True,FAIL_BLOCK,A 19; E 60,22066.2,"48.103199,2.476734 (name)","https://www.google.com/maps/dir/48.103199,2.476734/48.082846,2.465321"
71,AUXY,exit,True,FAIL_BLOCK,A 19; E 60; A 19,53135.9,"48.103199,2.476734 (name)","https://www.google.com/maps/dir/48.082846,2.465321/48.103199,2.476734"
72,Avallon,entry,True,FAIL_BLOCK,A 6; E 15; E 60,26408.3,"47.484856,3.917279 (name)","https://www.google.com/maps/dir/47.484856,3.917279/47.515206,3.992451"
72,Avallon,exit,True,FAIL_BLOCK,A 6; E 15; E 60,19787.1,"47.484856,3.917279 (name)","https://www.google.com/maps/dir/47.515206,3.992451/47.484856,3.917279"
73,Avignon nord,entry,True,FAIL_BLOCK,A 7; E 714,9027.6,"43.936345,4.848861 (name)","https://www.google.com/maps/dir/43.936345,4.848861/43.979549,4.893091"
73,Avignon nord,exit,True,FAIL_BLOCK,A 7; E 714,6063.7,"43.936345,4.848861 (name)","https://www.google.com/maps/dir/43.979549,4.893091/43.936345,4.848861"
74,Avignon sud,entry,True,FAIL_BLOCK,A 7; E 714,15559.7,"43.936345,4.848861 (name)","https://www.google.com/maps/dir/43.936345,4.848861/43.896500,4.916602"
74,Avignon sud,exit,True,FAIL_BLOCK,A 7; E 714,10356.9,"43.936345,4.848861 (name)","https://www.google.com/maps/dir/43.896500,4.916602/43.936345,4.848861"
75,Péage de Baillargues,entry,True,FAIL_BLOCK,A 9; E 15; E 80,16448.2,"43.655493,4.011786 (name)","https://www.google.com/maps/dir/43.655493,4.011786/43.671556,4.013956"
75,Péage de Baillargues,exit,True,FAIL_BLOCK,A 9; E 15; E 80; D 600,36293.8,"43.655493,4.011786 (name)","https://www.google.com/maps/dir/43.671556,4.013956/43.655493,4.011786"
76,Balan,exit,True,FAIL_BLOCK,A 42; E 611,5092.2,"45.843199,5.110243 (name)","https://www.google.com/maps/dir/45.852784,5.096334/45.843199,5.110243"
77,Balbigny,entry,True,FAIL_BLOCK,A 89; E 70,2884.4,"45.829367,4.192089 (name)","https://www.google.com/maps/dir/45.829367,4.192089/45.836526,4.165342"
77,Balbigny,exit,True,FAIL_BLOCK,A 89; E 70,13025.5,"45.829367,4.192089 (name)","https://www.google.com/maps/dir/45.836526,4.165342/45.829367,4.192089"
78,Bandol,entry,True,FAIL_BLOCK,A 50,4917.4,"43.148136,5.749756 (name)","https://www.google.com/maps/dir/43.148136,5.749756/43.146766,5.772669"
79,BAPAUME,entry,True,FAIL_BLOCK,A 1; E 15; E 19; A 1; E 15,10505.8,"50.101426,2.853188 (name)","https://www.google.com/maps/dir/50.101426,2.853188/50.102811,2.871668"
79,BAPAUME,exit,True,FAIL_BLOCK,A 1; E 15,17562.0,"50.101426,2.853188 (name)","https://www.google.com/maps/dir/50.102811,2.871668/50.101426,2.853188"
80,BARRIERE DE MONTREUIL AUX LIONS,entry,True,FAIL_BLOCK,A 4; E 50,11024.7,"49.019955,3.192893 (name)","https://www.google.com/maps/dir/49.019955,3.192893/49.011517,3.150506"
82,BAUME-LES-DAMES,entry,True,FAIL_BLOCK,A 36; E 60,19531.7,"47.349374,6.361718 (name)","https://www.google.com/maps/dir/47.349374,6.361718/47.374470,6.381279"
82,BAUME-LES-DAMES,exit,True,FAIL_BLOCK,A 36; E 60,24488.2,"47.349374,6.361718 (name)","https://www.google.com/maps/dir/47.374470,6.381279/47.349374,6.361718"
85,Bayonne sud,entry,False,FAIL_BLOCK,A 63; E 05; E 70,6400.8,"43.488544,-1.466564 (name)","https://www.google.com/maps/dir/43.488544,-1.466564/43.461103,-1.501058"
85,Bayonne sud,exit,False,FAIL_BLOCK,A 63; E 05; E 70; E 80,5044.8,"43.488544,-1.466564 (name)","https://www.google.com/maps/dir/43.461103,-1.501058/43.488544,-1.466564"
86,Bazas,entry,True,FAIL_BLOCK,A 65; E 07,19826.9,"44.437496,-0.217433 (name)","https://www.google.com/maps/dir/44.437496,-0.217433/44.446257,-0.246073"
86,Bazas,exit,True,FAIL_BLOCK,A 65,17680.5,"44.437496,-0.217433 (name)","https://www.google.com/maps/dir/44.446257,-0.246073/44.437496,-0.217433"
88,Beaufort-en-Vallée,entry,True,FAIL_BLOCK,A 11; E 501; A 85; E 60,47716.8,"47.441186,-0.213719 (name)","https://www.google.com/maps/dir/47.441186,-0.213719/47.472003,-0.191706"
88,Beaufort-en-Vallée,exit,True,FAIL_BLOCK,A 85; E 60,7410.4,"47.441186,-0.213719 (name)","https://www.google.com/maps/dir/47.472003,-0.191706/47.441186,-0.213719"
89,BEAUFORT EN VALLEE,entry,True,FAIL_BLOCK,A 11; E 501; A 85; E 60,47716.8,"47.441186,-0.213719 (name)","https://www.google.com/maps/dir/47.441186,-0.213719/47.472003,-0.191706"
89,BEAUFORT EN VALLEE,exit,True,FAIL_BLOCK,A 85; E 60,7410.4,"47.441186,-0.213719 (name)","https://www.google.com/maps/dir/47.472003,-0.191706/47.441186,-0.213719"
91,Péage de Beaulieu-s.-Layon,entry,True,FAIL_BLOCK,A 87,739.5,"47.314109,-0.610032 (name)","https://www.google.com/maps/dir/47.314109,-0.610032/47.326504,-0.604256"
91,Péage de Beaulieu-s.-Layon,exit,True,FAIL_BLOCK,A 87,17971.9,"47.314109,-0.610032 (name)","https://www.google.com/maps/dir/47.326504,-0.604256/47.314109,-0.610032"
94,BEAUMONT SUR SARTHE,entry,True,FAIL_BLOCK,A 28; E 402,14495.0,"48.223409,0.119925 (name)","https://www.google.com/maps/dir/48.223409,0.119925/48.193719,0.172052"
94,BEAUMONT SUR SARTHE,exit,True,FAIL_BLOCK,A 28; E 402; A 11; E 50; A 11,56068.0,"48.223409,0.119925 (name)","https://www.google.com/maps/dir/48.193719,0.172052/48.223409,0.119925"
95,Beaune nord,entry,True,FAIL_BLOCK,A 6; E 15; E 60,66334.4,"47.025352,4.840893 (name)","https://www.google.com/maps/dir/47.025352,4.840893/47.039877,4.851304"
95,Beaune nord,exit,True,FAIL_BLOCK,A 6; E 15; E 60; A 31; E 17; E 21; E 60; A 31; E 17; E 21,14739.7,"47.025352,4.840893 (name)","https://www.google.com/maps/dir/47.039877,4.851304/47.025352,4.840893"
96,BEAUNE SUD,entry,True,FAIL_BLOCK,A 6; E 15,6123.0,"47.025352,4.840893 (name)","https://www.google.com/maps/dir/47.025352,4.840893/46.999280,4.858992"
96,BEAUNE SUD,exit,True,FAIL_BLOCK,A 6; E 15; E 21; Péage - Chalon-Centre,22891.8,"47.025352,4.840893 (name)","https://www.google.com/maps/dir/46.999280,4.858992/47.025352,4.840893"
97,BEAUPONT,exit,True,FAIL_BLOCK,A 39,13789.9,"46.422987,5.264577 (name)","https://www.google.com/maps/dir/46.442048,5.273805/46.422987,5.264577"
101,Beausoleil/Monaco Est,entry,True,FAIL_BLOCK,A 8; E 74; E 80,6760.7,"43.744201,7.422903 (name)","https://www.google.com/maps/dir/43.744201,7.422903/43.758991,7.436200"
101,Beausoleil/Monaco Est,exit,True,FAIL_BLOCK,A 8; E 74; E 80,12339.2,"43.744201,7.422903 (name)","https://www.google.com/maps/dir/43.758991,7.436200/43.744201,7.422903"
102,BEAUTOT,exit,False,FAIL_BLOCK,A 29; E 44,15177.8,"49.640472,1.044687 (name)","https://www.google.com/maps/dir/49.635303,1.050659/49.640472,1.044687"
103,BEAUVAIS CENTRE,exit,True,FAIL_BLOCK,A 16,25477.5,"49.439313,2.087881 (name)","https://www.google.com/maps/dir/49.399160,2.122917/49.439313,2.087881"
104,BEAUVAIS NORD,entry,True,FAIL_BLOCK,A 16; E 46; E 46,4262.5,"49.439313,2.087881 (name)","https://www.google.com/maps/dir/49.439313,2.087881/49.430933,2.132300"
104,BEAUVAIS NORD,exit,True,FAIL_BLOCK,E 46,1245.4,"49.439313,2.087881 (name)","https://www.google.com/maps/dir/49.430933,2.132300/49.439313,2.087881"
105,Belcodène,entry,True,FAIL_BLOCK,A 52,4733.8,"43.425114,5.593386 (name)","https://www.google.com/maps/dir/43.425114,5.593386/43.419750,5.575717"
113,BERCK,entry,True,FAIL_BLOCK,A 16; E 402,19654.9,"50.411178,1.581980 (name)","https://www.google.com/maps/dir/50.411178,1.581980/50.408465,1.693601"
113,BERCK,exit,True,FAIL_BLOCK,A 16; E 402,12806.0,"50.411178,1.581980 (name)","https://www.google.com/maps/dir/50.408465,1.693601/50.411178,1.581980"
115,Bernay,exit,True,FAIL_BLOCK,A 28; E 402; A 88,67106.7,"49.089387,0.594919 (name)","https://www.google.com/maps/dir/49.141157,0.580263/49.089387,0.594919"
116,BERNAY,exit,True,FAIL_BLOCK,A 28; E 402; A 88,67106.7,"49.089387,0.594919 (name)","https://www.google.com/maps/dir/49.141157,0.580263/49.089387,0.594919"
117,Péage de Bersaillin,entry,True,FAIL_BLOCK,A 391,546.9,"46.858338,5.596689 (name)","https://www.google.com/maps/dir/46.858338,5.596689/46.849296,5.574617"
117,Péage de Bersaillin,exit,True,FAIL_BLOCK,A 39; A 36; E 60,38293.3,"46.858338,5.596689 (name)","https://www.google.com/maps/dir/46.849296,5.574617/46.858338,5.596689"
118,BERSAILLIN,entry,True,FAIL_BLOCK,A 391,546.9,"46.858338,5.596689 (name)","https://www.google.com/maps/dir/46.858338,5.596689/46.849296,5.574617"
118,BERSAILLIN,exit,True,FAIL_BLOCK,A 39; A 36; E 60,38293.3,"46.858338,5.596689 (name)","https://www.google.com/maps/dir/46.849296,5.574617/46.858338,5.596689"
119,Besançon est,entry,True,FAIL_BLOCK,A 36; A 36; E 60,15209.2,"47.251938,6.001699 (name)","https://www.google.com/maps/dir/47.251938,6.001699/47.336051,6.154401"
119,Besançon est,exit,True,FAIL_BLOCK,A 36; E 60,43490.3,"47.251938,6.001699 (name)","https://www.google.com/maps/dir/47.336051,6.154401/47.251938,6.001699"
120,Besançon nord,entry,True,FAIL_BLOCK,A 36; A 36; E 60,9775.5,"47.251938,6.001699 (name)","https://www.google.com/maps/dir/47.251938,6.001699/47.278332,5.984474"
120,Besançon nord,exit,True,FAIL_BLOCK,A 36; E 60,58128.6,"47.251938,6.001699 (name)","https://www.google.com/maps/dir/47.278332,5.984474/47.251938,6.001699"
121,BESANCON OUEST,entry,True,FAIL_BLOCK,A 36,576.9,"47.251938,6.001699 (name)","https://www.google.com/maps/dir/47.251938,6.001699/47.236227,5.892400"
121,BESANCON OUEST,exit,True,FAIL_BLOCK,A 36; E 60; A 39,61212.6,"47.251938,6.001699 (name)","https://www.google.com/maps/dir/47.236227,5.892400/47.251938,6.001699"
122,BÉTHUNE,entry,True,FAIL_BLOCK,A 26; E 15,7052.4,"50.528207,2.646031 (name)","https://www.google.com/maps/dir/50.528207,2.646031/50.510432,2.613286"
122,BÉTHUNE,exit,True,FAIL_BLOCK,A 26; E 15,12755.0,"50.528207,2.646031 (name)","https://www.google.com/maps/dir/50.510432,2.613286/50.528207,2.646031"
124,Péage de Beynost,entry,False,FAIL_BLOCK,A 42; E 611,1630.4,"45.830607,4.980507 (name)","https://www.google.com/maps/dir/45.830607,4.980507/45.821955,4.996782"
124,Péage de Beynost,exit,False,FAIL_BLOCK,A 42; E 611,4765.5,"45.830607,4.980507 (name)","https://www.google.com/maps/dir/45.821955,4.996782/45.830607,4.980507"
125,BEYNOST,entry,False,FAIL_BLOCK,A 42; E 611,1630.4,"45.830672,4.999440 (name)","https://www.google.com/maps/dir/45.830672,4.999440/45.821955,4.996782"
125,BEYNOST,exit,False,FAIL_BLOCK,A 42; E 611,5949.2,"45.830672,4.999440 (name)","https://www.google.com/maps/dir/45.821955,4.996782/45.830672,4.999440"
127,Béziers ouest,entry,True,FAIL_BLOCK,A 9; E 15; E 80,979.3,"43.343264,3.233465 (name)","https://www.google.com/maps/dir/43.343264,3.233465/43.303488,3.222683"
127,Béziers ouest,exit,True,FAIL_BLOCK,A 9; E 15; E 80; A 75; E 11,8862.8,"43.343264,3.233465 (name)","https://www.google.com/maps/dir/43.303488,3.222683/43.343264,3.233465"
130,Bierre-les-Semur,entry,True,FAIL_BLOCK,A 6; E 15; E 60,65873.3,"47.512073,4.397479 (name)","https://www.google.com/maps/dir/47.512073,4.397479/47.435448,4.306822"
130,Bierre-les-Semur,exit,True,FAIL_BLOCK,A 6; E 15; E 60,26897.4,"47.512073,4.397479 (name)","https://www.google.com/maps/dir/47.435448,4.306822/47.512073,4.397479"
133,Péage du Bignon,entry,True,FAIL_BLOCK,A 83; E 03,7357.6,"47.100317,-1.503862 (name)","https://www.google.com/maps/dir/47.100317,-1.503862/47.114846,-1.491783"
133,Péage du Bignon,exit,True,FAIL_BLOCK,A 83; E 03,1705.4,"47.100317,-1.503862 (name)","https://www.google.com/maps/dir/47.114846,-1.491783/47.100317,-1.503862"
134,Biriatou,entry,False,FAIL_BLOCK,A 63; E 05; E 70; E 80,7679.3,"43.334883,-1.743402 (name)","https://www.google.com/maps/dir/43.334883,-1.743402/43.340527,-1.750857"
135,Péage de Biriatou,entry,False,FAIL_BLOCK,A 63; E 05; E 70; E 80,7552.3,"43.334883,-1.743402 (name)","https://www.google.com/maps/dir/43.334883,-1.743402/43.341245,-1.749638"
137,BLERE,entry,False,FAIL_BLOCK,A 85; E 604,14789.9,"47.301210,0.992188 (name)","https://www.google.com/maps/dir/47.301210,0.992188/47.288802,0.980887"
137,BLERE,exit,False,FAIL_BLOCK,A 85; E 604,30648.6,"47.301210,0.992188 (name)","https://www.google.com/maps/dir/47.288802,0.980887/47.301210,0.992188"
138,Blois,exit,True,FAIL_BLOCK,A 10; E 05; E 60,30305.3,"47.581406,1.316533 (name)","https://www.google.com/maps/dir/47.624887,1.346537/47.581406,1.316533"
139,BOLBEC,entry,True,FAIL_BLOCK,A 29; E 44,1097.6,"49.575224,0.483302 (name)","https://www.google.com/maps/dir/49.575224,0.483302/49.581722,0.437219"
139,BOLBEC,exit,True,FAIL_BLOCK,A 29; E 44,9919.6,"49.575224,0.483302 (name)","https://www.google.com/maps/dir/49.581722,0.437219/49.575224,0.483302"
140,Bollène,entry,True,FAIL_BLOCK,A7 S,1072.6,"44.291282,4.751420 (name)","https://www.google.com/maps/dir/44.291282,4.751420/44.294940,4.745490"
140,Bollène,exit,True,FAIL_BLOCK,A 7; E 15; A 7; E 714,26908.0,"44.291282,4.751420 (name)","https://www.google.com/maps/dir/44.294940,4.745490/44.291282,4.751420"
141,Bonneville Est,entry,False,FAIL_BLOCK,A 40; E 25,4250.4,"46.076863,6.408097 (name)","https://www.google.com/maps/dir/46.076863,6.408097/46.070130,6.424607"
142,Bonneville Ouest,entry,False,FAIL_BLOCK,A 40; E 25,3884.1,"46.076863,6.408097 (name)","https://www.google.com/maps/dir/46.076863,6.408097/46.073228,6.382499"
142,Bonneville Ouest,exit,False,FAIL_BLOCK,A 40; E 25,8834.7,"46.076863,6.408097 (name)","https://www.google.com/maps/dir/46.073228,6.382499/46.076863,6.408097"
